Account#,Gross_TWR
51089989,0.979977316526373
33046728,0.8316092732225703
88900855,0.7249104106298635
21984475,0.5016442186937698
20979327,0.6488451264621288
82014021,0.7467302431135681
63673566,0.9743249793611498
55362594,0.6964134691661391
20639872,0.6775785472798862
62458860,0.1209094384507644
37790046,0.34034037314593946
28715292,0.8318940943493583
71329907,0.01714809916972737
93026485,0.526184520660937
74642830,0.4822178266657342
43490762,0.5486862918397902
81144585,0.16357988522630318
14845635,0.4980942538786849
34522690,0.9612996277488839
44113144,0.1730063847129225
39729947,0.9427789284897301
48095960,0.29771064080962373
72981052,0.8172562841204971
55605071,0.26804936611503993
50957234,0.4925365038363081
49044786,0.8978789267747388
19747132,0.7965123402300791
74113234,0.3036915507958481
64507867,0.5824515130601978
91138300,0.3900956170505553
22330689,0.24127721765817656
90371393,0.12535133384618935
26525539,0.6012979643080079
72443635,0.727545856554857
46931121,0.3872180850237078
80772923,0.07114740889105065
53039419,0.9184187422913839
17865305,0.2688658504761372
13190302,0.9880933883188547
71161382,0.22705045674335622
43169824,0.035568067157919714
31444785,0.3402887781685635
70873266,0.1780357050138176
30364457,0.8988716281968784
30341166,0.5382657233271729
60979390,0.010670832665006902
29428199,0.8899119687606243
60751288,0.3853710452613076
42237409,0.9476450945111617
22677653,0.5061583304270223
61335384,0.8762996373883997
92884680,0.3162878331345119
21071968,0.2783789463058348
87449907,0.49566020777655906
28122000,0.847936251007536
87837758,0.06937078067819824
30086323,0.06632582944579268
92574261,0.24927014310957019
68994730,0.2247506977550514
36339027,0.4601001322267211
54689061,0.4982366615835444
13882228,0.5167388284287038
75562215,0.27262403729944684
51452516,0.45398193819024946
63274519,0.27132365624201615
69690687,0.6915494993905357
77020387,0.36439586477641417
53573842,0.4554500997559552
40332803,0.7894473312207787
94643030,0.4459119555126819
11436190,0.5143641431395023
51671665,0.050645206610045235
22953489,0.4809320772279203
73549785,0.5552691660453241
72200737,0.19239520193712445
12965037,0.23227690396165224
38248622,0.17222763814545017
49434600,0.8599325846329645
68688189,0.7918600865061253
20694920,0.4718769841987943
75846319,0.09181915124460682
39741989,0.664928886880699
88547125,0.8784420175636487
76372796,0.9008148874827105
70067059,0.7559280269060163
87107607,0.012936513586278786
52080302,0.6697004102265937
35745118,0.9039128047606763
61922239,0.5454147087988922
84505960,0.3952977999188042
24392916,0.6564253384476779
45629404,0.9316317642359596
74257269,0.8288395844882815
42977334,0.7046526449925069
33510876,0.05229045341990246
63006759,0.5296733004662475
55429714,0.13099129121725384
57877794,0.03170726081980313
69279330,0.8575909784740087
41501544,0.33149009138757957
79212490,0.10143461020091538
37370332,0.7436045409206253
53487196,0.6924170439505676
14227254,0.8626675660805555
37233420,0.25299126983102416
57777490,0.44243078167274186
99035090,0.20211380139867707
83862493,0.7735478586777261
77714225,0.24025670763328377
36313500,0.33415307428483887
74257786,0.5553931275182589
42573594,0.36502341826082274
74206676,0.8200326478782025
77041961,0.2771918281846426
83834666,0.9314589242110143
26874092,0.8216413635756455
97596419,0.9902572901105986
50941804,0.11752761933490041
83076701,0.6595647478367435
68805168,0.4514403234646387
66193092,0.8258933984482655
67719595,0.7671477245368161
46119883,0.3083316149729942
52171393,0.17360556529683235
22758918,0.8865362351880408
75548532,0.11838779796353771
52413448,0.8540026134413641
78657622,0.824691526618066
64570165,0.46602505764752067
55274933,0.6993379055462915
41749978,0.22693319866445283
77704980,0.488134914478367
13215667,0.5123619510568318
45622013,0.24172006666535362
78741714,0.5129521998607258
38664452,0.38305356215218056
92896055,0.635011523938733
87250239,0.5945519054004635
60999964,0.20609951480029776
33092372,0.5497934489027392
79271974,0.8970973699460197
49342375,0.5759904747511316
92362350,0.21185346314458475
71010160,0.4288024509735735
50307608,0.32006657424489393
33298830,0.12291530995467392
78614163,0.2601528034983256
24710281,0.2871317835464354
35430044,0.6279243525719208
79641409,0.49606397226088117
97728008,0.23324154513987827
70505419,0.1406817605922478
17273851,0.16167863346849132
82696304,0.4974912329049942
13728453,0.1683144693313875
60862276,0.10551195696450344
49603484,0.4421705796010832
30404360,0.44072060684419223
77631556,0.5007483384757571
12893110,0.8466526225459045
86096422,0.2942443346855682
11199878,0.8062757676402036
26652772,0.9746002954950602
94216337,0.6027005938498732
14609815,0.7556460918295475
62871334,0.6732967395185556
17962285,0.9909872524308306
70604463,0.7799844020473824
97333725,0.24951714564352778
93412795,0.7389087372323729
69654603,0.3567724670809369
69790817,0.7691915041402114
30293705,0.29823010287113116
41903800,0.15190702683114754
19225316,0.9511487816331696
17718873,0.19195349821839702
18118828,0.5143177505291845
85620950,0.9500375307257226
15568473,0.14271129660647408
67700691,0.08233800501643673
92925135,0.00503300943860252
55439578,0.7097875985346044
23613158,0.6186457416313411
27733020,0.5034570033160627
72722672,0.9730239663431076
47582395,0.7284895309575391
22645500,0.5133934732267197
34690485,0.025302650756249156
27619588,0.9744945470031574
28017052,0.36097096167303566
78369122,0.9216573371376461
65950756,0.8733790429592705
86199224,0.7699451761723253
85086640,0.48882206598553124
54784049,0.25023514060725116
11535092,0.8145114644507817
91461783,0.661974291170961
39049121,0.9058577073467099
82172517,0.8208095497880459
98300971,0.28883868984203265
61608781,0.6268745413833778
10306177,0.6057120190709336
13013759,0.5192640472364501
34482350,0.292785076495217
91617776,0.8893357979185763
91005471,0.6902007977053368
92670822,0.9935456388598398
67383978,0.9270380029162903
12235957,0.11525341565986202
94928297,0.9390601822060519
94132892,0.3030315734160538
85171094,0.5972508895358914
82771385,0.1803645438057363
41513029,0.3053848989305006
14700084,0.21068830803256067
39600706,0.8263665143819131
48941684,0.5089904955376902
48365628,0.42455388856001497
73302747,0.09208049143019226
96900772,0.38492357512308584
65363256,0.999426836939286
49986806,0.7186271024119322
54227485,0.48892061300468737
63999888,0.19971706251309673
19882508,0.40024293693003765
75231383,0.6346452734575357
46019741,0.9991754535563131
67611846,0.6644568961873463
32723929,0.6922156364060531
95057622,0.8510936540860391
42993963,0.9977824065406135
36912962,0.15260292837901102
84325165,0.8433232361160687
43128438,0.4285241939457315
80918805,0.5570816487307673
77789595,0.3341051955167106
91566853,0.9823191218432851
91596000,0.7213446346498357
43490289,0.7333735503058768
26324041,0.026909487163231827
76602190,0.31693929889201067
80037888,0.62917733766438
60727882,0.4144404187556413
34337372,0.02162233571401384
15595322,0.21955015259184474
40173481,0.09523152094276666
90184801,0.31501627991692516
85924326,0.28935331584665036
22893190,0.21581878996198656
63041255,0.7641158496551521
66896360,0.034570161086215245
14345546,0.702397149889383
62748047,0.09751381397730574
10731820,0.11092263914724532
41915114,0.20417921426715147
16059592,0.9342612258932914
72588849,0.977884572460313
97749761,0.757067125502419
32506301,0.9648031691573691
16731259,0.8427923263706436
56477249,0.2738657203665461
48558297,0.7710703929593491
69098804,0.0817562607839295
93274632,0.6518469513784647
81139227,0.33486525862767536
51697914,0.2628610032121227
47559438,0.5996533286648045
29800267,0.09023059004014322
48965966,0.3180119753013547
60544043,0.8721956870995724
84346487,0.03665312126115483
25778408,0.2665454541835989
98803393,0.9026693909148391
31352512,0.35509822401866864
93784572,0.2151374331551006
97860992,0.39733037614555444
23507156,0.6975374229695634
19460371,0.5985252961502516
38306293,0.12486679130378775
