Account#,Gross_TWR
53967941,0.6646481353072977
10536473,0.7161147011878444
11362905,0.6189466837873269
97740276,0.6658984147778384
18785822,0.3901076061647163
86456242,0.05915170339571818
38517784,0.5280790939323845
87786521,0.25614580533142317
25426748,0.9386558893899247
99228754,0.04599115458568437
51869438,0.39892475443651365
35566472,0.011329663455102557
44201530,0.11221739909154649
70566214,0.1503201129991628
20796730,0.23623018953936192
97870399,0.43020431614967714
31384735,0.8956865499795109
76938349,0.05403950197052043
80159196,0.8126116063218061
35636490,0.39429651252079256
50876242,0.2726129600724152
43148203,0.011089269334254026
90628497,0.7749158281729177
83597033,0.9032740617706808
13459755,0.4737376775767621
19420547,0.8459572615084426
90595404,0.8630737671411464
84584780,0.7690173028619598
14714315,0.7219451679466329
70666878,0.7032724908502087
83861640,0.6233319510322708
76708304,0.797684996725361
78564727,0.6353078818640828
64478971,0.9115692162956327
60564222,0.23871926118025877
23823401,0.061678329824504496
48116496,0.6857262027203396
25342304,0.2656538449048166
15612602,0.40330906860060023
29291774,0.3848927509589283
26988510,0.089566871489423
61974894,0.48510675960536676
10165929,0.2679556390661383
21311497,0.9759865194096644
12645226,0.611797067063431
41430494,0.9925960251968647
53722172,0.01292789963076113
65776792,0.5935332713279834
36591380,0.4894978350282281
20766435,0.562773213776547
74426398,0.8793517151507989
84830150,0.056010863888032225
26791142,0.20300521260992432
33843169,0.7407618517489373
10700685,0.852753518438703
39909656,0.05293631151297917
18839881,0.5094795818428187
64731943,0.18530295595458302
63889459,0.9170689796308843
80864604,0.04087315828162352
97494496,0.21723847721044742
21181480,0.2989843711152156
69772178,0.9993994552368263
54083152,0.6453192644579715
11893549,0.0775838078480745
95062596,0.043575126459735825
90603263,0.7962012134700664
90354733,0.10873663862907401
56383679,0.8919652868282439
21022407,0.9703573562028337
44413745,0.7553396825233357
52630328,0.37806504669376084
12982748,0.025991201093426786
36236250,0.8675474401661176
84015519,0.36380970263354273
20461947,0.01452078273386459
45204215,0.4435209089906438
45409593,0.007395276759045721
67685782,0.8278927707165148
95440136,0.3319500910999851
50195943,0.9295495225683459
92417805,0.291703713021611
65472004,0.81482448886375
42083548,0.5737262309887227
76449701,0.8490123580174738
61967836,0.7299568037587526
48865470,0.9698791335058868
68498216,0.5390570486273253
50249169,0.8836619489512451
14961771,0.40409741832910395
38675096,0.03680898496663876
12093712,0.18872992278096157
34186953,0.28284246323488804
95396130,0.01008811472950677
24809277,0.7639140131505568
95457567,0.8750770428823262
81859758,0.8977565281849045
92502063,0.10931804990286464
53552087,0.39356720511332555
63548769,0.10365144355794276
59923317,0.6435857752566354
41786869,0.531315330643676
33180612,0.619390737462682
20400014,0.14587950941547823
35387641,0.21882007796667524
88749457,0.3064216518633397
48338577,0.7627199338118785
26868808,0.07709167637484604
88279940,0.3344249105551471
24966236,0.5268607038910457
31115613,0.4799547264388284
37383240,0.8991212210087166
16648849,0.9202386394512012
26500193,0.10531426522839449
54313657,0.16467169607265475
60582691,0.2565832380912184
99475077,0.7270216323666079
20819771,0.8105282226153422
76555628,0.5654631021550519
47850558,0.5951404229149178
94154953,0.8504034835084403
99664970,0.47855419500232965
61872515,0.9622933999256175
25169181,0.6910292539208949
