Account#,Gross_TWR
86733813,0.1946485275055887
85948426,0.14688320218041628
33758268,0.20111112556945088
81187884,0.3488903408119528
97345553,0.5058427826589813
67498843,0.4775225709932698
13078833,0.9805612209451342
36916438,0.7159877012354319
27418928,0.11610992620859595
32274772,0.8319269262582911
39543105,0.7888222846750478
46748586,0.9163476744227099
70764134,0.048945607126777535
34889615,0.26133278085292266
86678976,0.5451102398478163
24743416,0.19541448633392255
39224168,0.675484964118783
46603952,0.4740980436292992
46028360,0.6137521801934395
94269647,0.276485669708604
89209599,0.6783544154009561
12712378,0.8613328534830773
38013473,0.5411577205808088
91503958,0.9525600559438654
47320699,0.9395633897137221
29397504,0.9348766210039842
63641973,0.7634454044642741
56676952,0.15035305841648816
89682153,0.43836619922800335
37711468,0.427413245031089
86410245,0.26739515735352015
31986909,0.7524629700858789
10453323,0.08985201249506769
82674369,0.9371788148209006
59103551,0.9007893678705897
90281592,0.12757658501044433
21092119,0.15848576094738032
48328174,0.5092935697122826
42096373,0.7077311362541264
13029823,0.15812749639449286
24837667,0.2078540122154704
34347091,0.9160379179776886
94597590,0.7213618101205072
16668523,0.8526966219907113
82452635,0.5542202999210042
14756282,0.3082950156768065
95729064,0.870782559141645
84077478,0.6840884557322855
24918322,0.9540208489836393
92570829,0.1423837665260137
29251399,0.7760489768389843
46411193,0.8165256940430399
43858317,0.12951886990131734
96290723,0.87604815169278
80037744,0.3887969721807196
73493005,0.2796195945843587
54032886,0.9864823415795023
13118521,0.3994729781606964
61177712,0.8829171908675972
31943612,0.7468681633378528
49750290,0.16420947044901324
40802787,0.8058788513211144
32205401,0.07016227912598694
28970526,0.5801116728471385
97001939,0.1392851691755711
59154586,0.15366425901025849
91972581,0.9835510664074997
26325889,0.7242325981458417
42647555,0.6896616366769697
16241816,0.1269411490954302
86005811,0.7244736872499274
10361771,0.5345484516470985
31092292,0.7675714081416414
61024151,0.0965853108182203
23785904,0.4910232803614081
23971049,0.35676158539152003
25809245,0.17836559435186083
46572232,0.9943409614458221
44732177,0.9823379913278019
59830080,0.5011181189919122
50148243,0.5027110288613744
16859846,0.5310672348730227
25252497,0.5309600760090096
93206348,0.17641469587560332
32091859,0.8992353454064524
48722302,0.06704675054750753
26553689,0.18617243306359665
28796475,0.5110023064765165
21178837,0.5276744095174971
23146393,0.2625163746390433
80429648,0.515240329992671
75258802,0.4875646726836772
37056233,0.3500864255051176
33693028,0.916603327075529
24377245,0.6096613309885442
15670721,0.4086429878747866
63681546,0.8393810739396719
68117419,0.4397349743984037
36133905,0.28710494399687847
16198800,0.5956773271469192
12694603,0.3586966458808214
50888545,0.6297149881173867
74903481,0.7715427254912347
64788589,0.24566506464684812
63049066,0.22042670562298494
64384236,0.547884818272565
68240982,0.3204162630612454
32236604,0.6646852413807396
41437344,0.5658985099526075
43947126,0.49162457007934
41621868,0.5187209227087463
57164663,0.20568429335724836
17983883,0.13068881422255596
43111638,0.19144940358881135
28633519,0.08178237313167636
10153035,0.1994162278191749
37349340,0.7493350849448969
97425478,0.755151961589808
12006990,0.39108681260815503
92383710,0.8517865069336957
20200990,0.8455835672401768
15212166,0.19154917478330458
24597123,0.40701980327007037
21881459,0.27976497687968294
11786449,0.1933016810203544
42044507,0.07819961889031768
51915042,0.7178323378739391
95531948,0.6288703728208126
70285082,0.14072595959357959
37028492,0.021607266600797148
94417826,0.6893674804759671
48383362,0.2630888633165416
82600893,0.7448758628130482
88171859,0.5344204685176699
74752746,0.9407346668080493
54718927,0.5627427213719954
79336944,0.3276192370356764
39392497,0.9810206125744806
13672734,0.7046540239409328
99890337,0.8576394986536272
64920767,0.5846580958687292
66749156,0.20678624161932158
53268019,0.9904786607029258
49827620,0.2942714981979897
28392718,0.1667876109236316
36151203,0.7992147996285812
95918206,0.7501190017304642
49306053,0.19872889197419163
79449795,0.3915453102391536
11201621,0.6751028534211998
62448792,0.30817532005638637
23443373,0.9363274306003692
58862814,0.5216547949923886
69351330,0.07571496219592522
89905829,0.2017941895536216
69109465,0.12006248338109504
38655640,0.006623168179279659
99940236,0.9290372122344337
25133804,0.9817521233139603
87332895,0.24648044222388688
99107456,0.8149005101953567
64055875,0.19204643730315418
72471552,0.5011485583008332
87993717,0.5028366933228805
44595512,0.1460350768470451
70939404,0.21541113591542094
10825416,0.32680370722774355
98302688,0.6011739563278409
61981823,0.798149597051725
62039640,0.4982385687645261
68914242,0.8045727778448251
62177194,0.417523867903423
41173766,0.9714178652383666
30125471,0.07448854272805261
22955892,0.371627148345527
81981881,0.1548085584936535
42836082,0.14186855619081273
61653927,0.02278045226227543
17709995,0.6754553067573013
21113070,0.8158199176629735
68645875,0.12237154012814944
61487833,0.17726555557948442
23842960,0.8947511713782625
28507330,0.3420728988908537
70016971,0.1845614145144565
31845722,0.4592072928646337
10551597,0.0648346048009274
53575263,0.5847356355496987
21419761,0.13755635742819572
88284662,0.9796486749212683
16530754,0.16287670542428168
20235419,0.31377755283477937
38789045,0.1635814068491146
74774958,0.022393924106266616
76711849,0.766214257349715
23536316,0.15366870543708877
34736111,0.3209884244112907
98707245,0.38309099175741024
73434270,0.35496314591336264
21838927,0.18125734438270036
30948064,0.3832117612078939
32558979,0.3822531822841827
84367246,0.8316649565933605
77916342,0.648888146251202
34236985,0.8937102454611627
24034264,0.5040039654322797
74621137,0.9290426192137958
26723460,0.26192043186515723
27927680,0.6707424128723524
58598155,0.50404136513123
26279957,0.6493182848738211
27213755,0.492680037013278
51619135,0.9433032982854924
10175354,0.70455509698293
23234894,0.5326549568610929
52134009,0.21636336429356728
60052042,0.09720422308110854
44934779,0.8510676850741006
98274239,0.16387674338044067
37368097,0.2837954725469747
68224370,0.056014061418916516
11182556,0.6322009917089959
88884163,0.9551157418311863
45071140,0.8045670083185309
19703060,0.4832528103561766
74608043,0.3744971164533838
18450524,0.6262159800573082
81702351,0.9253258399028137
31227557,0.1713495972518293
39285303,0.23221226201009681
95507580,0.41209215997731086
48748723,0.7205740546121441
60123322,0.22151487499444633
72427283,0.21241454867763332
85200918,0.9485616753304196
12566274,0.8670810922712165
12962642,0.9823322695745208
79030500,0.2639666952366089
67608394,0.5322081355952338
80428539,0.8955631078422049
34190136,0.16047081193245616
82430907,0.9574143309299435
74389826,0.13084312132361597
47512022,0.6536539487494245
21059581,0.6184864043881382
20717090,0.8303275502322891
86880889,0.3831326573655319
10663182,0.9828569077715668
18308310,0.6124049963636949
12475460,0.5909686304396207
53537321,0.9626481570343592
51747482,0.5765574218431463
10436405,0.23352688119910425
66664817,0.2098778953095497
95403203,0.32964749616611266
25917508,0.8791563997018459
36050223,0.524311530720436
63220145,0.7144545756999409
17885013,0.6768087883182891
70747986,0.9075688115701119
62067090,0.32259474335393135
96297202,0.022565630486325317
